epoch,train_loss,valid_loss,rmse_gap,time
0,52.16503187824047,50.85261716569875,0.2955050105467821,23:31
1,45.131743934009236,36.635115580244985,0.272213193277518,22:41
2,41.990329740107825,32.91480191247748,0.2649742641892189,23:06
