epoch,train_loss,valid_loss,rmse_gap,time
0,13.508052795135251,14.374477709766756,0.44818482829256784,1:00:35
1,9.766152675760754,11.389962636047557,0.39533204421494633,58:51
2,6.503960553035183,6.754237530152963,0.3054325609020612,54:16
