epoch,train_loss,valid_loss,rmse_gap,time
0,4.100048562838528,4.142155626176216,0.27392849091255345,56:48
1,3.7122227801446708,4.112651130765152,0.2735658821712079,56:59
2,3.9426778416419337,4.07333364465082,0.2733486785395427,57:03
