epoch,train_loss,valid_loss,rmse_gap,time
0,175.89193951699178,246.17698152581275,0.7614667534064024,22:58
1,165.2242621468833,235.82365876674456,0.719207994830914,23:03
2,159.58671556377044,246.72059856141655,0.7272017074701114,21:00
