epoch,train_loss,valid_loss,rmse_gap,time
0,53.44505993399332,43.46466025512154,0.28670517737284684,23:25
1,49.45827297429112,42.814378346587326,0.28504203049800336,23:47
2,48.18647638040003,43.087233897992284,0.2831698098243811,22:43
