epoch,train_loss,valid_loss,rmse_gap,time
0,35.588623799446026,-20.680065781898296,0.17425561772707182,24:56
1,10.68359466100808,-23.630940613039236,0.16758200765038148,24:32
2,-34.8855160892523,-76.83479291102171,0.12499126218832456,25:11
3,-47.70488342466078,0.9363943467379213,0.1660947957291053,24:47
4,-61.87182586106525,-75.49962524119216,0.12000074953987049,24:45
