epoch,train_loss,valid_loss,rmse_gap,time
0,-131.68005510666976,-112.50863387548335,0.11562553325142616,23:56
1,-145.8494495995172,-95.34858028094631,0.11489577180682084,24:38
2,-145.281960127264,-107.87919192911293,0.11688585932820271,24:47
