epoch,train_loss,valid_loss,rmse_gap,time
0,158.97183901643393,247.13148592373307,0.7302781374026568,20:37
1,158.58469842099265,253.70195949397353,0.736434376010528,20:34
2,156.97029878923541,263.52962878149657,0.7497435280909905,20:22
