epoch,train_loss,valid_loss,rmse_gap,time
0,4.075190411765418,4.282635358840365,0.27527247937763166,2:36:25
1,5.134851611209313,4.244825668950476,0.2748580944029213,1:17:58
2,3.923739463588469,4.185355043914215,0.2740567765368318,1:11:31
