epoch,train_loss,valid_loss,rmse_gap,time
0,45.3731272061097,42.291928030912246,0.28236647695302963,20:34
1,46.487908119597456,41.780965256400336,0.28379058856994677,20:26
2,46.90315514358818,45.72900925340899,0.2909845832066658,20:43
3,46.91755409358837,39.832071445889866,0.2788986569413772,20:29
