epoch,train_loss,valid_loss,rmse_gap,time
0,-5.794561438588945,-4.508800052720483,0.21390831701538346,1:00:55
1,-3.7176967842485835,-5.165062303574318,0.20584057545930845,1:00:26
2,-1.9282872002152933,-6.012112146140173,0.20204811733426672,1:00:21
