epoch,train_loss,valid_loss,rmse_gap,time
0,196.76534975562936,163.49348640044818,0.579073877288745,48:33
1,138.29870395723697,123.29990883568237,0.49074117495463443,48:14
2,113.6401414733685,116.74679282942007,0.48805862779800707,39:00
