epoch,train_loss,valid_loss,rmse_gap,time
0,169.19601269204392,241.89081261796136,0.7341336657603582,24:18
1,165.49694997546624,235.74514767891293,0.7117727612837766,23:20
2,161.5709787059763,223.9828366031152,0.6961924533049265,22:10
