epoch,train_loss,valid_loss,rmse_gap,time
0,-19.42229847343594,-20.319434120498666,0.08886566520630501,03:13
1,-20.234198227550124,-20.923893678664754,0.08793267020981059,03:12
2,-20.9550169954777,-21.664732980304453,0.0857285137925226,03:12
