epoch,train_loss,valid_loss,rmse_gap,time
0,67.77175934528132,71.12128699329007,0.306580744492702,25:12
1,58.43238977419707,49.351550167338324,0.27588197054007113,23:40
2,49.884967903791065,41.43235063313711,0.26470590344606304,25:51
