epoch,train_loss,valid_loss,rmse_gap,time
0,72.83876009480178,63.62207709969432,0.317181901098826,22:33
1,60.51436992045352,53.41614731085026,0.29666965569441134,22:32
2,55.57246923072375,48.72888799292928,0.287207906635908,25:43
