epoch,train_loss,valid_loss,rmse_gap,time
0,63.61021092658759,40.48838116763009,0.2557473322137808,21:39
1,57.377677588133096,39.28081271121597,0.2476060424859707,21:41
2,50.239734871421895,23.977059047623104,0.2314177950223287,21:34
