epoch,train_loss,valid_loss,rmse_gap,time
0,-5.077721462510841,-6.7304526375632685,0.18933711122206556,06:57
1,-10.696784216568556,-12.647214281431271,0.16657823542269265,06:37
2,-15.724886161077663,-16.361526269686404,0.15322053614186076,06:56
3,-18.71464582477438,-19.92034609597546,0.14261431386315726,06:41
