epoch,train_loss,valid_loss,rmse_gap,time
0,-31.277383469380023,-59.727348578237944,0.15529232930678588,23:16
1,-57.410592607354275,-83.42392364622614,0.13521731549348587,24:38
2,-69.26514581361413,-81.19743507934697,0.1370002187979527,21:50
