epoch,train_loss,valid_loss,rmse_gap,time
0,259.814830395664,216.0691864289194,0.6024464172048446,24:34
1,248.65437343682996,209.60626880865615,0.6079801603769645,23:06
2,242.00183148432546,206.7871097310728,0.6053779690693586,25:11
